date,GPRD,ambiguity_metric_1,risk_1,ambiguity_metric_2,risk_2,daily_return
2022-01-14,133.57127380371094,0.0049614425175071,0.0108468284960384,3.153966584224686,0.0108468284960384,0.0003026262882779296
2022-01-17,109.26873016357422,0.0051977949386951,0.0117572580130579,2.946079396167047,0.0117572580130579,-0.00038162336709246514
2022-01-18,138.8214874267578,0.0058906688828921,0.0122643416441328,2.861620835048061,0.0122643416441328,-6.647734472864375e-05
2022-01-19,153.562744140625,0.0060910384470176,0.0113640752311528,3.1569923120616954,0.0113640752311528,0.00020504665857656867
2022-01-20,136.3739776611328,0.0061923155095849,0.0091267854066096,3.2367354124636414,0.0091267854066096,0.00046045767833935436
2022-01-21,185.75144958496094,0.0075154020687243,0.0094068363362034,2.9552413587631436,0.0094068363362034,0.00042073974839351713
2022-01-24,185.8010711669922,0.0060827056581498,0.0087252549634544,2.7629163436399615,0.0087252549634544,0.00016088692574323105
2022-01-25,291.5824279785156,0.0061648954997227,0.0119272676918894,3.0046996193931577,0.0119272676918894,-1.2824595865046362e-05
2022-01-26,260.3373107910156,0.0049042610411313,0.0131616941850644,2.7875498729359616,0.0131616941850644,0.0006179131099504076
2022-01-27,265.0054016113281,0.0063221943355021,0.0129633211038771,2.836080478810731,0.0129633211038771,0.00046126360240372755
2022-01-28,182.23171997070312,0.0076611107086451,0.0130683863103053,3.3932264054524928,0.0130683863103053,-0.0002322101808828192
